text,emotion
estoy furioso contigo de verdad,enojo
me siento motivado,feliz
la verdad me mintieron descaradamente en la cara y eso me duele,enojo
te cuento que me escribio la persona que me gusta y me tiene mal,feliz
estoy muy contento desde hace dias,feliz
vieja me tiene con los nervios destrozados,miedo
te digo que tengo temor de que todo cambie de golpe y me tiene muy nervioso,miedo
te juro que me da miedo que graben algo mio sin permiso,miedo
en este momento hoy fue un mal dia ultimamente,triste
hoy ya no hablo con mi parcero de toda la vida y no es facil,triste
ultimamente la incertidumbre me tiene paralizado otra vez,miedo
la verdad me puse muy feliz con eso parce,feliz
hoy me puse a pensar en lo peor y no puedo parar la verdad,miedo
eso estuvo muy mal hecho y me parece muy mal,enojo
fijate que sali del pais por primera vez y ya,feliz
oye no se puede confiar en ti en serio,enojo
siento un dolor emocional muy grande de verdad,triste
en serio no tenemos para el arriendo este mes y eso me duele,triste
lo que pasa es que me hablaron muy mal y eso me pesa,enojo
no se llegue a los seguidores que queria y no puedo evitarlo,feliz
es que hoy me fue de pelos parce,feliz
hermano tengo miedo de embarrarla con esa decision y me cuesta mucho,miedo
sinceramente todo salio mal y no se que hacer,triste
oye me tienen harto con todo esto y no lo entiendo,enojo
sinceramente que irresponsable eres en serio y no lo voy a tolerar,enojo
lo que pasa es que me aceptaron en la universidad y no lo puedo ocultar,feliz
lo que pasa es que dije algo que no quise decir y no se como explicarlo y eso me tiene mal,triste
no te miento aprobe la materia que tenia perdida y no puedo evitarlo,feliz
me cansas con tanta excusa de verdad,enojo
lo que pasa es que me parece terrible lo que hiciste y no lo entiendo,enojo
es que hicieron lo que quisieron sin preguntarme nada parce,enojo
es que tengo panico de que me pregunten algo en clase hermano,miedo
tengo miedo de fallar otra vez,miedo
la verdad es que me molesta tu falta de consideracion,enojo
es que me tiene muy bajoneado lo que paso parce,triste
te digo que estoy muy contento con los avances,feliz
la verdad es que estoy muy contento con los avances,feliz
mira me cuesta aceptar que eso ya termino y me afecta,triste
es que pase el dia en cama de verdad,triste
desde ayer me siento destruido en este momento,triste
me borraron un comentario que tenia toda la razon,enojo
hoy me robaron el celular y estoy muy mal y no puedo evitarlo,triste
hoy se fue mi gato hoy de verdad,triste
oye me cambiaron el turno sin avisarme y no puedo evitarlo,enojo
hoy me dicen que exagero cuando digo como me siento y no es facil,enojo
en este momento me preocupa demasiado esto,miedo
tengo un presentimiento muy malo y me tiene muy nervioso,miedo
hoy me da terror decepcionar a alguien que confio en mi y me afecta mucho,miedo
ahora mismo estoy muy preocupado en este momento,miedo
es que no entiendo nada y me da verguenza preguntar de verdad,triste
hoy me hace muy feliz lo que hiciste y estoy muy contento,feliz
oye el silencio de esa persona me preocupa mucho la verdad,miedo
ultimamente odio esta situacion,enojo
la verdad es que no se si actue bien y eso no me deja tranquilo y no lo digo seguido,miedo
hoy todo lo que construi se cayo y eso me pesa,triste
definitivamente estoy emocionado de verdad,feliz
hoy me da ansiedad conocer gente nueva pero no digo nada,miedo
sinceramente me tienen harto con tanta mentira y ya me canse,enojo
ultimamente me fallaron cuando mas los necesitaba y necesito que alguien me entienda,triste
oye tengo miedo de caerle mal sin querer y no es facil admitirlo,miedo
me cayo del cielo esa noticia y me cuesta mucho,feliz
fijate que me tiene muy angustiado esa situacion y me tiene mal,miedo
te juro que me corrigieron el tono sin escuchar lo que dije y nadie lo entiende,enojo
parce tengo miedo de que me quiten el trabajo de verdad,miedo
en serio tengo miedo de caerle mal sin querer,miedo
te cuento que quedamos de una con el plan hermano,feliz
la verdad me pusieron obstaculos que no tenian sentido y ya,enojo
la verdad es que que buena experiencia fue esa,feliz
es que mi grupo de trabajo funciono muy bien y no se que hacer,feliz
para serte honesto tengo miedo de que me rechacen si digo lo que pienso,miedo
realmente estoy agradecido por todo otra vez,feliz
es que me hicieron repetir el tramite tres veces,enojo
no se me borraron un comentario que tenia toda la razon pero bueno,enojo
hoy me di cuenta que nadie me busca si yo no busco y no es facil,triste
oye siento que no tengo proposito,triste
fijate que mi familia esta pasando un momento muy dificil de verdad,triste
hoy me tienen harto con esto ultimamente,enojo
no te miento lei el mensaje mal y arruine todo pero ya no puedo mas,triste
ahora mismo me duele el alma y necesito que alguien me entienda,triste
mira me faltaron el respeto delante de todos la verdad,enojo
llevo dias aguantando esto y ya no puedo y no es facil admitirlo,enojo
sinceramente me parece increible tu actitud y me parece muy mal,enojo
en serio tengo panico de que me pregunten algo en clase,miedo
sinceramente tengo miedo de que todo cambie la verdad,miedo
bro me salio el primer cliente y no es facil,feliz
fijate que me tiene muy enojado esa situacion,enojo
hoy mi grupo de trabajo funciono muy bien pero necesitaba decirlo,feliz
te digo que todo el mundo esta en planes y yo solo en casa y me tiene pensando mucho,triste
mira mi familia esta bien sinceramente,feliz
estoy muy nervioso de cara a lo que viene y no se que hacer,miedo
la verdad es que me aterra no saber como va a terminar,miedo
ahora mismo mi grupo de trabajo funciono muy bien y me afecta mucho,feliz
te cuento que no tenemos para el arriendo este mes y no puedo evitarlo,triste
que manera tan irresponsable de actuar y me parece muy mal,enojo
bro me bloquearon sin darme ninguna explicacion bro,enojo
en serio me dejaron plantado y ni se disculparon y nadie lo sabe,enojo
en serio me siento muy bien conmigo mismo y no puedo evitarlo,feliz
la verdad hoy fue un dia increible de verdad bro,feliz
me faltaron el respeto delante de todos y no puedo evitarlo,enojo
mi mejor amigo se fue a vivir lejos,triste
en serio me da susto pedir el favor porque me da pena la verdad,miedo
no me reconozco ultimamente men,triste
sinceramente hicimos sancocho en familia y fue muy rico y eso me duele,feliz
mira estoy muy bravo con lo que paso pero bueno,enojo
fijate que las cosas estan saliendo como quiero,feliz
hoy hoy todo fluyo bien y no lo puedo ocultar,feliz
ultimamente nada tiene sentido por todo lo que paso,triste
desde ayer todo me fastidia desde hace dias,enojo
me tiene muy enojado esa situacion,enojo
mira me mandaron un mensaje raro y no entiendo que quieren y me tiene mal,miedo
me cayo muy bien esa persona y me tiene mal,feliz
oye estoy rodeado de gente y me siento solo y me afecta mucho,triste
no puedo evitar que me da mucho miedo la situacion actual,miedo
en serio el transporte salio tardisimo y llegue tarde por eso de verdad,enojo
parce me cobraron mas de lo que decia el precio y no puedo evitarlo,enojo
oye ya no tengo energia para nada de lo que antes me gustaba men,triste
men tengo miedo de decir algo y que lo malinterpreten y nadie lo entiende,miedo
me hicieron fila tres horas y no me atendieron y no se que hacer,enojo
oye tengo miedo de haber arruinado algo sin saberlo y no lo digo seguido,miedo
no te miento me saca de quicio todo esto sinceramente,enojo
desde ayer tengo ansiedad por lo que viene esta semana,miedo
es que me fue bien en la sustentacion y me cuesta mucho,feliz
mira me tiene completamente harto otra vez,enojo
mira lo que paso ya les dije mil veces y no cambia nada y me tiene agotado,enojo
en serio me trataron como si no existiera y no lo puedo ocultar,enojo
no tolero que me trates asi y eso no esta bien,enojo
me siento lleno de alegria en serio,feliz
oye me respondio el mensaje que esperaba y me afecta mucho,feliz
la verdad me tratan diferente por ser joven pero bueno,enojo
la verdad me dejaron solo en esto y necesito que alguien me entienda,triste
me ignoraron durante horas pero bueno,enojo
ultimamente me dicen que me esfuerce mas cuando ya doy todo y me cuesta aceptarlo,enojo
ahora mismo todo lo que construi se cayo otra vez,triste
mira me usaron cuando les convenia y despues nada,enojo
lo que pasa es que me saca de quicio todo esto y eso me pesa,enojo
en serio me dejo mi novio y estoy muy mal la verdad,triste
ultimamente me siento lleno de energia y no se que hacer,feliz
no se estoy cansado de aparentar que todo esta bien,triste
me tiene muy preocupado lo que esta pasando y no puedo evitarlo,miedo
la verdad es que que dia tan productivo tuve hoy de verdad,feliz
lo que pasa es que siento un vacio enorme dentro de mi y no se como seguir,triste
fijate que me tiene angustiado no saber que va a pasar otra vez,miedo
en este momento hoy fue un mal dia y me afecta mucho,triste
definitivamente tengo panico ultimamente,miedo
es que hicieron algo injusto y nadie dijo nada y me afecta mucho,enojo
me di cuenta que nadie me busca si yo no busco y nadie lo entiende,triste
hoy no se que va a pasar en este momento,miedo
es que tengo miedo de tomar una decision y que salga mal pero bueno,miedo
es que tengo los mejores amigos,feliz
no te miento estoy rodeado de gente y me siento solo y necesito que alguien me entienda,triste
la verdad ya me canse de esto por todo lo que paso,enojo
fijate que me interrumpieron todo el tiempo,enojo
para serte honesto siempre me pasa lo mismo con las mismas personas y nadie lo entiende,enojo
vieja se aprovecharon de la buena fe mia,enojo
la verdad no logre lo que esperaba de verdad,triste
no te miento me da pena hablar en publico y manana me toca,miedo
no te miento me tocó repetir el tramite porque perdieron mis papeles y nadie lo sabe,enojo
realmente esto me molesta mucho ultimamente,enojo
la verdad es que lei el mensaje mal y arruine todo y no lo digo seguido,triste
hermano me tiene muy apagado esta situacion parce,triste
la verdad me hablaron muy mal pero no digo nada,enojo
hoy me da miedo no estar a la altura de lo que se espera bro,miedo
lo que pasa es que llevo dias aguantando esto y ya no puedo y no es facil admitirlo,enojo
definitivamente estoy muy enojado y me afecta mucho,enojo
sabes que que buena experiencia vivimos juntos y estoy muy agradecido,feliz
lo que pasa es que se burlaron de algo que me costo decir y trato de disimularlo,enojo
ahora mismo tengo miedo de que las cosas cambien de repente y no puedo evitarlo,miedo
te cuento que estoy muy bravo con lo que paso de verdad,enojo
en serio siento una tristeza profunda que no pasa y no lo puedo superar,triste
en serio tengo miedo de que me cancelen por algo que dije,miedo
la verdad me siento nervioso por todo lo que pasa,miedo
ahora mismo siento demasiado temor en este momento,miedo
ultimamente me copiaron el trabajo y lo publicaron como propio y trato de disimularlo,enojo
bro me saca de quicio que no cambien nada y me cuesta aceptarlo,enojo
en serio siento una pena muy grande por eso,triste
en serio tengo miedo de haber arruinado algo sin saberlo pero necesitaba decirlo,miedo
me llegó una carta del juzgado y no se que es parce,miedo
hoy hoy no tuve que fingir que estaba bien pero necesitaba decirlo,feliz
es que tengo un presentimiento muy malo y no lo puedo ocultar,miedo
la verdad es que siento una angustia que me paraliza y no puedo calmarlo,miedo
si esto no funciona no se que voy a hacer y ya,miedo
es que me sacaron de la jugada sin ninguna explicacion y nadie lo sabe,enojo
ultimamente me contactaron por mi trabajo y quede feliz y nadie lo entiende,feliz
ahora mismo no quiero salir solo y me afecta mucho,miedo
sinceramente quiero estar solo todo el tiempo,triste
me dijeron que me quieren la verdad,feliz
tengo miedo de no poder salir adelante y no se que hacer,miedo
en serio me siento muy agradecido con la vida en serio,feliz
la verdad tengo miedo de que todo cambie y eso me pesa,miedo
mira me trataron como si yo fuera el problema parce,enojo
hoy fue mejor de lo que esperaba y ya,feliz
oye tengo algo importante manana y no puedo dormir y ya,miedo
sinceramente las cosas ya no son como antes y me tiene mal,triste
me da pena decirlo pero me dijeron que cambie como si estuviera mal ser yo y me tiene agotado,triste
mira dijeron cosas que no son verdad sobre mi y necesito que alguien me entienda,enojo
estoy muy asustado con lo que puede pasar y ya,miedo
la verdad es que me paraliza la idea de tener que hablar en grupo y me pesa cargarlo solo,miedo
desde ayer estoy realmente frustrado todo el tiempo,enojo
nacio mi hija pero necesitaba decirlo,feliz
sinceramente me tocó pagar una multa que no era justa,enojo
en serio siento que todo se fue y no volvera y no se como seguir,triste
la verdad me pelee con mi mejor amigo y me duele mucho y ya,triste
sinceramente me ofrecieron un mejor cargo y quisiera que alguien me ayudara,feliz
sinceramente me da ansiedad abrir ese chat pero ya no puedo mas,miedo
