text,emotion
ultimamente me dijeron que era muy sensible por sentirme mal y quisiera que alguien me ayudara,enojo
men me da miedo que graben algo mio sin permiso y no se que hacer,miedo
te juro que me piden experiencia para un trabajo de principiante,enojo
es que me comi algo rico y me alegro el dia la verdad,feliz
desde ayer nada tiene sentido desde hace dias,triste
es que me respondieron con mala cara sin razon,enojo
sabes que que dia tan especial fue hoy en serio,feliz
te juro que mi grupo hizo el trabajo sin contar conmigo y me afecta mucho,triste
mira me tiene muy enojado esa situacion y no se que hacer,enojo
estoy muy emocionado por todo lo que paso,feliz
la verdad todo esta empeorando,triste
te cuento que me salio redondo todo hoy,feliz
en serio perdi mi negocio y no se como seguir la verdad,triste
no se que va a pasar,miedo
hoy me tiene completamente harto,enojo
lo que pasa es que me da terror mostrarme como soy de verdad y me pesa cargarlo solo,miedo
la verdad es que siento una rabia horrible ahora mismo y no lo entiendo,enojo
me critican las decisiones sin conocer mi situacion la verdad,enojo
sinceramente tengo miedo de fallar y me afecta mucho,miedo
la verdad es que no entendi el tono del mensaje y me confundi,triste
en este momento todo salio perfecto otra vez,feliz
ultimamente me etiquetaron en algo que me alegro el dia y no es facil admitirlo,feliz
mira todo me pesa demasiado y no lo puedo ocultar,triste
es que estoy re contento con todo la verdad,feliz
hoy me tiene harto que siempre pase lo mismo la verdad,enojo
la verdad me siento destruido por todo lo que paso,triste
oye eso estuvo muy mal de tu parte y eso no esta bien,enojo
todo el mundo parece tener todo claro menos yo y me cuesta aceptarlo,triste
fijate que me echaron la culpa de lo que salio mal y no es facil admitirlo,enojo
en serio mi familia estuvo muy unida hoy pero bueno,feliz
ultimamente hoy fui honesto y salio bien y me cuesta mucho,feliz
estoy muy decaido y sin esperanza y me duele mucho,triste
mira lo que paso tengo miedo de que me alejen si se dan cuenta como soy y me cuesta mucho,miedo
hermano estoy muy asustado con lo que puede pasar,miedo
fijate que no tengo plan b si esto falla de verdad,miedo
logre lo que queria y me tiene mal,feliz
la verdad es que usaron lo que les conte en mi contra pero ya no puedo mas,enojo
hoy me pidieron que fuera a recursos humanos parce,miedo
la verdad es que hoy fue un dia increible,feliz
te cuento que me graduo el sabado en el paraninfo y no puedo evitarlo,feliz
no te miento me llamaron de la empresa y no dijeron para que,miedo
me pusieron obstaculos que no tenian sentido y ya,enojo
te cuento que quede encantado con como salio todo de verdad,feliz
te digo que me paraliza no saber cual es el camino correcto y me tiene pensando mucho,miedo
la verdad me cobraron de mas y no me quieren devolver,enojo
hoy me angustia no tener todo claro a mi edad,miedo
realmente me preocupa el futuro ultimamente,miedo
cada vez que suena el teléfono me pongo tenso,miedo
en serio hoy fue un parche buenisimo,feliz
bro siento que todos avanzan menos yo y ya,triste
te juro que cambio su estado y supe que era por mi pero necesitaba decirlo,triste
es que estoy muy bravo con lo que paso parce,enojo
no te miento me tiene muy cansado esta gente y ya,enojo
me citaron para hablar y no se de que pero necesitaba decirlo,miedo
te digo que me alegra mucho saber eso y es lo mejor que me paso,feliz
ultimamente perdi algo muy importante y no lo puedo ocultar,triste
mira tengo miedo de que me quiten el trabajo y no puedo evitarlo,miedo
ahora mismo estoy realmente indignado y es agotador,enojo
fijate que termine todo lo que tenia pendiente y eso me tiene mal,feliz
no se si contarte pero tengo panico de decir algo y que lo malinterpreten y me tiene agotado,miedo
lo que es cierto es que que buena noticia para terminar el dia sin duda,feliz
hoy hoy me senti comodo siendo yo mismo y eso me tiene mal,feliz
ahora mismo me dijeron que era muy sensible por sentirme mal de verdad,enojo
te juro que no entiendo nada y me da verguenza preguntar y me tiene agotado,triste
en serio me quede sin trabajo y no se que hacer parce,triste
para serte honesto me mandaron buenas noticias por whatsapp y no se como manejarlo,feliz
ultimamente me bloqueo sin darme una explicacion y no se como manejarlo,triste
no se hoy todo el transporte me funciono perfecto,feliz
mira me echaron la culpa de algo que no hice y eso me pesa,enojo
sinceramente tengo temor de que todo cambie de golpe,miedo
ultimamente nada tiene sentido,triste
no entiendo como la gente puede ser asi,enojo
en serio me da panico enviar ese mensaje y quedar mal,miedo
no se si contarte pero me canse de pedir lo mismo sin resultado y no se como manejarlo,enojo
estoy muy bravo con lo que paso y no puedo evitarlo,enojo
oye hoy amaneci con toda la actitud,feliz
sinceramente no entiendo como la gente puede ser asi men,enojo
en serio me cambiaron el trabajo sin consultarme y me tiene agotado,enojo
hoy fue un parche buenisimo y ya,feliz
ultimamente ya les dije mil veces y no cambia nada y no lo digo seguido,enojo
la verdad es que siento un dolor muy grande en el pecho y me duele mucho,triste
hoy quede muy contento con el resultado,feliz
realmente me siento muy triste otra vez,triste
fijate que me dejaron solo en esto y no lo puedo ocultar,triste
en serio que dia tan bueno fue hoy,feliz
hoy publico algo que me dejo muy mal y no es facil admitirlo,triste
la verdad me llamaron de la empresa y no dijeron para que,miedo
oye me dijeron que me quieren y ya,feliz
sinceramente tengo un presentimiento muy malo,miedo
sabes que me siento muy contento con la vida y es lo mejor que me paso,feliz
mira tengo miedo de que me quiten el trabajo parce,miedo
te digo que estoy muy apenado y no puedo superarlo,triste
logre ahorrar lo que necesitaba,feliz
desde hace dias publico algo que me dejo muy mal y no puedo evitarlo,triste
me sacaron de la jugada sin ninguna explicacion la verdad,enojo
oye siento que el tiempo paso y yo no hice nada y me tiene mal,triste
fijate que me dejaron plantado y ni se disculparon y eso me duele,enojo
mira estoy muy emocionado con lo que viene,feliz
la verdad me siento excelente con todo lo que paso,feliz
me hicieron perder un dia entero pero necesitaba decirlo,enojo
la verdad es que me siento solo y muy triste y quisiera que no fuera así,triste
parce estoy muy asustado con lo que puede pasar y no es facil,miedo
te digo que siento mucho miedo en este momento y no se que hacer,miedo
te juro que alguien me entendio sin que yo explicara mucho y no se como manejarlo,feliz
me da pena decirlo pero no entiendo nada y me da verguenza preguntar y no lo digo seguido,triste
en serio me entristece mucho pensar en eso,triste
oye no quiero mandar el audio por miedo a como sueno y no se que hacer,miedo
ahora mismo me sacaron la paciencia desde hace dias,enojo
no te miento mi mejor amigo se fue a vivir lejos,triste
desde ayer me da mucha rabia por todo lo que paso,enojo
mira hoy amaneci con mucha energia y me afecta mucho,feliz
vieja me citaron a declarar y estoy muy nervioso y no puedo evitarlo,miedo
lo que pasa es que estoy muy triste con el resultado de verdad,triste
te cuento que hicimos una reunioncita y quedo muy buena y ya,feliz
desde hace dias no puedo dejar de preocuparme y no puedo evitarlo,miedo
me tiene con los nervios destrozados de verdad,miedo
en serio tuve que repetir lo mismo mil veces y no se que hacer,enojo
ahora mismo odio esta situacion de verdad,enojo
en serio vi que estaba en linea pero no me respondio y eso me tiene mal,triste
en serio hoy amaneci con toda la actitud pero bueno,feliz
no te miento me tiene muy triste esta vuelta,triste
ahora mismo me preocupa el futuro por todo lo que paso,miedo
la verdad es que ya les dije mil veces y no cambia nada pero ya no puedo mas,enojo
es que estoy muy asustado con la situacion,miedo
hermano me cobraron mas de lo que decia el precio parce,enojo
me pusieron a hacer el trabajo de todos y ya,enojo
la verdad es que que irresponsable eres en serio y no lo entiendo,enojo
estoy muy satisfecho con mis decisiones de verdad,feliz
me da pena hablar en publico y manana me toca y me cuesta mucho,miedo
la verdad es que siento que estoy muy solo en todo esto,triste
definitivamente esto me molesta mucho desde hace dias,enojo
te juro que me dieron la nota que esperaba y me afecta mucho,feliz
es que tengo miedo de decir algo fuera de lugar pero necesitaba decirlo,miedo
la verdad perdi mi trabajo hoy y me afecta,triste
ultimamente logre lo que queria la verdad,feliz
la verdad es que que buena experiencia vivimos juntos sin duda,feliz
ultimamente no supe como responder y ahora me arrepiento y me afecta mucho,triste
tengo panico de fallar frente a todos y necesito que alguien me entienda,miedo
fijate que lei el mensaje diez veces y no se como responder pero ya no puedo mas,miedo
sinceramente mi familia se fue a vivir lejos y me siento solo y ya,triste
realmente estoy temblando de nervios todo el tiempo,miedo
hermano hoy fue un dia muy chévere,feliz
borre todas mis fotos porque no me gustaba nada y nadie lo entiende,triste
oye no puedo soportar esta situacion y punto,enojo
fijate que me ignoraron cuando tenia razon y me tiene mal,enojo
ahora mismo estoy muy emocionado,feliz
hoy no puedo creer que hayan hecho eso y me cuesta aceptarlo,enojo
la verdad me toco irme del barrio que queria y eso me duele,triste
parce me toco irme del barrio que queria y nadie lo sabe,triste
es que estoy muy bravo con lo que paso y me tiene mal,enojo
sinceramente me tienen muy mamado con esa vuelta y no es facil,enojo
no se me dicen que me esfuerce mas cuando ya doy todo y no se que hacer,enojo
es que me canse de ser el que siempre aguanta la verdad,triste
men no se si voy a poder sostenerme solo y ya,miedo
es que publico algo que me dejo muy mal pero necesitaba decirlo,triste
mira tengo miedo de que me vaya mal en las parciales y ya,miedo
vieja me sacaron de la jugada sin ninguna explicacion y me cuesta mucho,enojo
no te miento me angustia no saber como interpretar eso pero necesitaba decirlo,miedo
oye me mandaron buenas noticias por whatsapp de verdad,feliz
sinceramente tengo panico de fallar frente a todos y necesito que alguien me entienda,miedo
definitivamente todo me hace enojar en este momento,enojo
para serte honesto no hubo trafico hoy y no puedo evitarlo,feliz
ultimamente tengo miedo de mandar ese mensaje y que lo tomen mal pero ya no puedo mas,miedo
hoy me siento sin energia y me afecta mucho,triste
no te miento mi familia estuvo muy unida hoy y nadie lo sabe,feliz
hoy me hicieron perder un dia entero y no se que hacer,enojo
no te miento tengo miedo de tomar la decision equivocada la verdad,miedo
es que vi que estaba en linea pero no me respondio sinceramente,triste
en serio salimos a rumbear y la pase muy bien y ya,feliz
hoy aprobe todas las materias este semestre de verdad,feliz
hoy estoy realmente indignado,enojo
ahora mismo todo tiene sentido ahora de verdad,feliz
sinceramente recibi buenas noticias y no se que hacer,feliz
la verdad es que me prometieron que no volveria a pasar y no se como manejarlo,enojo
no se si contarte pero siento que no soy tan inteligente como los demas y no lo digo seguido,triste
la verdad me siento incomodo con esto y no se que hacer,miedo
no se que va a pasar desde hace dias,miedo
la verdad es que siento un temor muy grande ahora mismo,miedo
me da muy duro enfrentar esa conversacion y me cuesta mucho,miedo
oye hoy llore sin saber por que la verdad,triste
es que me llego un paquete que habia pedido,feliz
sinceramente me siento feliz hoy,feliz
te digo que me duele el corazon con lo que paso,triste
mira todo esta mal organizado de verdad,enojo
tengo ansiedad de aparecer en camara y me cuesta aceptarlo,miedo
mira me graduo el sabado en el paraninfo de verdad,feliz
ahora mismo aprobe la materia que tenia perdida y me cuesta mucho,feliz
hoy me siento solo aunque este rodeado de gente y me cuesta aceptarlo,triste
mira estoy muy mamado de todo y me cuesta mucho,triste
la verdad me siento orgulloso ultimamente,feliz
la verdad es que me aterra pensar en perder el control y me tiene muy nervioso,miedo
sinceramente me tiene muy intranquilo todo esto parce,miedo
ahora mismo alguien me entendio sin que yo explicara mucho y eso me tiene mal,feliz
lo que pasa es que siento que perdi algo muy importante,triste
no te miento perdi mi negocio y no se como seguir de verdad,triste
la verdad me pidieron que fuera a recursos humanos,miedo
me fue bien en la sustentacion,feliz
ultimamente pude expresarme sin que me juzgaran y me tiene agotado,feliz
me cobraron mas de lo que decia el precio y ya,enojo
desde ayer me siento excelente hoy desde hace dias,feliz
hoy me da terror enfrentar esto solo todo el tiempo,miedo
hoy no tuve que madrugar y lo disfrute bro,feliz
me dijeron que si y despues que no de verdad,enojo
ultimamente me siento inseguro por todo lo que pasa,miedo
estoy muy contento con lo que paso,feliz
de verdad siento una tristeza profunda que no pasa y quisiera que no fuera así,triste
la verdad siento que la estoy embarrando en todo,triste
