text,emotion
ahora mismo nada tiene sentido ultimamente,triste
la verdad es que que buen trabajo hiciste hoy y estoy muy contento,feliz
ahora mismo me siento feliz y eso me alegra,feliz
te digo que que buen dia para estar bien y estoy muy contento,feliz
estoy muy nervioso y asustado por todo y no puedo calmarlo,miedo
hoy ya no quiero hablar por todo lo que paso,triste
la verdad es que estoy muy bajo de animo desde entonces,triste
sinceramente estoy muy asustado con lo que se avecina y no se que hacer,miedo
sinceramente estoy demasiado preocupado en este momento,miedo
te juro que eres un desconsiderado y no lo entiendo,enojo
te digo que estoy muy nervioso por los resultados,miedo
te digo que siento una tristeza profunda que no pasa,triste
hoy me siento muy feliz con mi familia,feliz
en serio siento una tristeza profunda que no pasa y no lo puedo superar,triste
te digo que tengo un miedo horrible que no me deja,miedo
siento un miedo terrible ahora mismo de verdad,miedo
te digo que estoy muy apagado sin poder sonreir de verdad,triste
hoy me siento muy feliz y me afecta mucho,feliz
ultimamente todo me afecta demasiado por todo lo que paso,triste
sinceramente tengo un miedo que no me deja pensar,miedo
me asusta mucho no saber que hacer,miedo
desde ayer no quiero salir solo esta semana,miedo
sinceramente me da mucho miedo lo que dijeron y me tiene muy nervioso,miedo
estoy muy bajo de animo y sin ganas y no se como seguir,triste
sinceramente siento que estoy muy solo en todo esto,triste
definitivamente estoy muy contento todo el tiempo,feliz
te juro que me tienes cansado con eso,enojo
desde ayer me siento nervioso otra vez,miedo
tengo miedo de no tener a nadie conmigo y me tiene muy nervioso,miedo
en serio que injusto es todo esto sin excusas,enojo
ahora mismo estoy muy preocupado ultimamente,miedo
estoy muy apagado y sin energia y me duele mucho,triste
hoy estoy muy enojado,enojo
siento una ansiedad horrible en este momento,miedo
sinceramente estoy muy triste con lo que me paso y quisiera que no fuera así,triste
definitivamente me siento vulnerable,miedo
sinceramente siento una tristeza profunda que no pasa,triste
sinceramente me siento destruido y no se que hacer,triste
te digo que que alegria me da ver tus logros,feliz
de verdad estoy muy apenado y no se que decir,triste
hoy me siento muy triste por todo lo que paso,triste
estoy muy apagado y sin energia y no lo puedo superar,triste
hoy estoy muy preocupado por todo lo que pasa,miedo
que maravilloso es sentirse asi en serio,feliz
desde ayer ya no tengo ganas y me duele mucho,triste
en este momento estoy disfrutando mucho de verdad,feliz
la verdad todo esta empeorando en este momento,triste
te juro que no voy a tolerar esto mas sin excusas,enojo
definitivamente me siento feliz hoy,feliz
en este momento tengo panico y no se que hacer,miedo
ahora mismo siento demasiado temor en este momento,miedo
ultimamente estoy disfrutando mucho y me encanta,feliz
desde ayer hoy fue un mal dia todo el tiempo,triste
hoy tengo mucho miedo desde hace dias,miedo
estoy muy triste por la noticia,triste
desde ayer me siento inseguro otra vez,miedo
mira me parece terrible lo que hiciste,enojo
la verdad es que estoy muy decaido y no quiero hablar y me duele mucho,triste
te digo que me duele mucho haber fallado en eso y quisiera que no fuera así,triste
estoy muy emocionado con lo que viene en serio,feliz
no puedo evitar que estoy muy preocupado por lo que puede venir,miedo
ahora mismo me siento decepcionado esta semana,triste
honestamente esto me molesta mucho desde hace dias,enojo
estoy muy apenado por todo lo que perdí y no se como seguir,triste
te digo que siento tristeza y desesperanza ahora y no se como seguir,triste
te digo que que experiencia tan maravillosa fue,feliz
me alegra mucho saber eso y es lo mejor que me paso,feliz
siento panico cuando pienso en eso de verdad,miedo
definitivamente me siento incomodo con esto ultimamente,miedo
la verdad ya no tengo ganas y no se que hacer,triste
desde ayer no se que va a pasar todo el tiempo,miedo
tengo miedo de fallar ultimamente,miedo
hoy quiero estar solo en este momento,triste
definitivamente nada tiene sentido por todo lo que paso,triste
sinceramente estoy muy angustiado con todo esto y me tiene muy nervioso,miedo
la verdad es que tengo mucho temor de lo que viene y me tiene muy nervioso,miedo
tengo miedo de no tener a nadie conmigo de verdad,miedo
te digo que tengo miedo de que las cosas empeoren y no se que hacer,miedo
desde ayer me encanta este momento,feliz
te digo que que alegria tan grande siento,feliz
eres muy desconsiderado con los demas,enojo
en este momento me siento nervioso por todo lo que pasa,miedo
siento una ansiedad horrible en este momento,miedo
no puedo creer que me irritas con ese comportamiento,enojo
me aterra quedarme sin opciones y no puedo calmarlo,miedo
realmente estoy demasiado cansado por todo lo que paso,triste
ahora mismo todo me hace enojar ultimamente,enojo
me aterra pensar en perder el control,miedo
desde ayer me tienen harto con esto en este momento,enojo
en este momento me siento decepcionado por todo lo que paso,triste
me asusta mucho lo que podria pasar,miedo
desde ayer estoy muy enojado por todo lo que paso,enojo
no puedo evitar que me asusta mucho la incertidumbre y me tiene muy nervioso,miedo
sinceramente me siento muy triste hoy,triste
la verdad es que siento un miedo enorme que no puedo controlar,miedo
no aguanto mas esta situacion,enojo
hoy que dia tan bueno fue hoy y es lo mejor que me paso,feliz
definitivamente me siento inseguro y me afecta mucho,miedo
la verdad es que me tienes harto de verdad,enojo
la verdad me siento horrible hoy,triste
realmente estoy demasiado cansado desde hace dias,triste
ultimamente odio esta situacion en este momento,enojo
que impotencia siento ahora sin excusas,enojo
ahora mismo estoy muy contento desde hace dias,feliz
sabes que estoy muy alegre con lo que vivo y no lo puedo creer,feliz
estoy muy feliz con mis logros y estoy muy agradecido,feliz
ultimamente tengo ansiedad y me afecta mucho,miedo
ultimamente todo me da miedo desde hace dias,miedo
en este momento no soporto esta situacion en este momento,enojo
ahora mismo recibi buenas noticias y no se que hacer,feliz
definitivamente me siento horrible hoy y no se que hacer,triste
la verdad es que siento una preocupacion enorme ahora y no se que hacer,miedo
en serio me parece una falta de respeto y eso no esta bien,enojo
no puedo evitar que tengo panico de enfrentar esto solo y no puedo calmarlo,miedo
que noticia tan buena me dieron y es lo mejor que me paso,feliz
te digo que estoy muy angustiado con las noticias de hoy y me tiene muy nervioso,miedo
desde ayer hoy fue maravilloso en este momento,feliz
que buena noticia para terminar el dia,feliz
lo que pasa es que me duele mucho lo que ocurrio y me duele mucho,triste
definitivamente todo salio excelente otra vez,feliz
la verdad es que estoy muy asustado de tomar esa decision y eso me preocupa mucho,miedo
la verdad ya me canse de esto y me afecta mucho,enojo
oye me molesta mucho que hagas eso y no lo entiendo,enojo
me decepciona mucho tu actitud y no lo entiendo,enojo
sinceramente me hicieron perder el tiempo desde hace dias,enojo
estoy muy nervioso y asustado de verdad,miedo
me siento muy solo en este momento de verdad,triste
realmente tengo mucho miedo todo el tiempo,miedo
ahora mismo me da mucha rabia y no se que hacer,enojo
la verdad tengo mucho miedo en este momento,miedo
honestamente esto arruino mi dia y eso empeora todo,enojo
realmente me siento incomodo con esto ultimamente,miedo
me da mucha rabia lo que hiciste sin excusas,enojo
ahora mismo esto me molesta demasiado otra vez,enojo
de verdad eres un maleducado sin remedio,enojo
lo que pasa es que ya me canse de repetirte lo mismo y no lo voy a tolerar,enojo
siento una soledad muy grande ahora y quisiera que no fuera así,triste
en este momento me siento destruido por todo lo que paso,triste
desde ayer me siento vacio todo el tiempo,triste
tengo un presentimiento muy malo,miedo
la verdad es que siento que perdi algo muy importante y no se como seguir,triste
realmente siento mucha presion desde hace dias,miedo
estoy muy triste y no se que hacer y no se como seguir,triste
la verdad es que me saca de quicio esa actitud de verdad,enojo
la verdad es que no puedo con esta rabia que siento y no lo voy a tolerar,enojo
siento una preocupacion enorme ahora,miedo
estoy muy nervioso con esta situacion de verdad,miedo
la verdad odio esta situacion de verdad,enojo
sinceramente siento un vacio que no puedo llenar de verdad,triste
estoy muy bajo de animo y sin ganas,triste
no puedo creer que que irresponsable eres en serio de verdad,enojo
la verdad todo esta empeorando todo el tiempo,triste
la verdad me siento muy triste en este momento,triste
te digo que siento una preocupacion enorme ahora,miedo
ahora mismo estoy muy emocionado,feliz
que dia tan especial fue hoy,feliz
te digo que estoy muy asustado con lo que dijiste y me tiene muy nervioso,miedo
me irritas con ese comportamiento y punto,enojo
estoy muy nervioso por lo que puede pasar,miedo
sinceramente estoy muy contento otra vez,feliz
tengo miedo de cometer un error grave y no puedo calmarlo,miedo
me hicieron perder el tiempo otra vez,enojo
sinceramente me tienes harto de verdad y eso no esta bien,enojo
realmente tengo panico por todo lo que pasa,miedo
ahora mismo me siento vacio y no se que hacer,triste
ultimamente estoy demasiado molesto desde hace dias,enojo
siento que todo se fue y no volvera y me duele mucho,triste
definitivamente estoy muy enojado y me afecta mucho,enojo
me pone muy feliz lo que dijiste y estoy muy contento,feliz
lo que pasa es que me entristece mucho lo que paso,triste
lo que pasa es que eres la persona mas egoista que conozco y no lo entiendo,enojo
sinceramente todo esta saliendo bien hoy,feliz
me entristece mucho lo que paso y no lo puedo superar,triste
realmente nada tiene sentido ultimamente,triste
en serio que impotencia siento con todo esto,enojo
la verdad es que me da mucho miedo enfrentar esta situacion y no puedo calmarlo,miedo
ahora mismo todo me irrita de verdad,enojo
tengo mucho miedo,miedo
sinceramente me asusta mucho la incertidumbre y me tiene muy nervioso,miedo
en este momento me siento muy triste desde hace dias,triste
estoy muy asustado con la situacion y eso me preocupa mucho,miedo
que fastidio me da esta situacion de verdad,enojo
lo que pasa es que no puedo creer tanta irresponsabilidad sin excusas,enojo
es que me da terror pensar en esa posibilidad y no se que hacer,miedo
ahora mismo me siento excelente hoy en este momento,feliz
de verdad siento una tristeza que no puedo superar,triste
ahora mismo quiero estar solo y me afecta mucho,triste
sinceramente me da pavor la incertidumbre que siento,miedo
la verdad es que me enferma tu comportamiento sin excusas,enojo
me siento muy feliz con mi familia y estoy muy contento,feliz
definitivamente esto es injusto esta semana,enojo
tengo miedo de no tener a nadie conmigo de verdad,miedo
sinceramente estoy temblando de nervios desde hace dias,miedo
oye me enoja mucho lo que dijiste y no lo voy a tolerar,enojo
en este momento estoy agotado emocionalmente en este momento,triste
la verdad es que siento una soledad muy grande ahora y me duele mucho,triste
me da terror no saber que va a pasar,miedo
estoy realmente frustrado ultimamente,enojo
desde ayer estoy agradecido por todo esta semana,feliz
lo que pasa es que siento una melancolía muy profunda,triste
realmente todo me pone mal,triste
sinceramente no tengo ganas de nada desde hace dias,triste
en serio me tienes agotado con tus cosas y ya me canse,enojo
de verdad estoy muy contento con lo logrado y es lo mejor que me paso,feliz
que dia tan maravilloso fue hoy sin duda,feliz
la verdad me siento motivado hoy,feliz
la verdad me da mucha rabia y no se que hacer,enojo
sabes que estoy muy agradecido por todo y no lo puedo creer,feliz
estoy muy triste y sin animo de nada y me duele mucho,triste
realmente tengo panico y no se que hacer,miedo
de verdad no puedo creer tanta irresponsabilidad,enojo
es que me aterra pensar en lo que puede ocurrir y no puedo calmarlo,miedo
estoy lleno de felicidad ahora mismo en serio,feliz
no se puede confiar en ti,enojo
te digo que estoy muy alegre con lo que vivo,feliz
me da alegria ver que todo funciona,feliz
desde ayer todo me hace enojar,enojo
hoy estoy muy enojado otra vez,enojo
la verdad todo esta saliendo bien desde hace dias,feliz
no puedo mas con esta situacion y ya me canse,enojo
me da mucho miedo la situacion actual y no puedo calmarlo,miedo
realmente tengo miedo de hablar desde hace dias,miedo
la verdad es que que alegria tan grande la que siento de verdad,feliz
la verdad es que eres un egoista de primera,enojo
en este momento siento mucha presion ultimamente,miedo
mira no se puede confiar en ti de verdad,enojo
de verdad no puedo creer tanta irresponsabilidad,enojo
