text,emotion
es que compre mi primera casa pero bueno,feliz
hoy saque mi licencia de conducir pero necesitaba decirlo,feliz
me hablaron muy feo sin ninguna razon parce,enojo
las cosas estan saliendo como quiero y nadie lo sabe,feliz
la verdad siento que algo no esta bien aunque todo parece normal,miedo
mira todo me genera ansiedad ultimamente y no se que hacer,miedo
en serio hoy me senti muy a gusto con todo hermano,feliz
todo me afecta demasiado desde hace dias,triste
en serio estoy muy triste con lo que me conto,triste
estoy muy alegre con lo que vivo y estoy muy agradecido,feliz
desde hace dias entregue el proyecto a tiempo sinceramente,feliz
sinceramente se fue mi perro hoy y no puedo evitarlo,triste
es que ya no aguanto mas esa situacion,enojo
oye hicieron como si yo no existiera en la reunion,enojo
oye no puedo creer que hayas hecho eso sin excusas,enojo
todo me pesa demasiado la verdad,triste
ya no somos lo que eramos y eso me entristece,triste
te cuento que me cambiaron el turno sin avisarme y me cuesta mucho,enojo
de verdad me duele mucho lo que dijiste y quisiera que no fuera así,triste
es que pague y no me dieron lo que ofrecieron de verdad,enojo
ultimamente pude decir lo que sentia sin miedo y eso me tiene mal,feliz
la verdad se fue mi gato hoy pero bueno,triste
lo que pasa es que que falta de respeto tan grande en serio,enojo
te cuento que no se si voy a poder con lo que viene,miedo
sinceramente la vida esta siendo buena conmigo y es agotador,feliz
me irritas con ese comportamiento y eso no esta bien,enojo
en serio me siento solo aunque este rodeado de gente,triste
hermano mi familia se fue a vivir lejos y me siento solo y no es facil,triste
me da pena decirlo pero no se si actue bien y eso no me deja tranquilo y me cuesta mucho,miedo
es que me hicieron repetir el tramite tres veces,enojo
me tratan diferente por ser joven la verdad,enojo
ultimamente me mandaron un mensaje muy agresivo pero ya no puedo mas,enojo
no te miento me siento desconectado de todo y no puedo evitarlo,triste
en serio dije algo que no quise decir y no se como explicarlo y quisiera que alguien me ayudara,triste
cumpli mi meta del año y me afecta,feliz
siento una tristeza que no puedo superar,triste
no te miento me siento orgulloso de donde estoy,feliz
me siento muy solo y sin apoyo,triste
es que me tiene con los nervios destrozados la verdad,miedo
ultimamente me comparo mucho con los demas y me hace mal y me afecta,triste
la verdad es que siento mucha angustia en este momento y eso me preocupa mucho,miedo
de verdad me siento muy triste hoy,triste
hoy todo esta saliendo bien en este momento,feliz
lo que pasa es que me duele mucho haber llegado a esto y no se como seguir,triste
men por fin publique lo que venia trabajando,feliz
ultimamente siento que no soy suficiente,triste
estoy muy feliz y emocionado,feliz
hoy me siento nervioso otra vez,miedo
en este momento me siento motivado ultimamente,feliz
te digo que estoy muy decaido y sin esperanza y quisiera que no fuera así,triste
me hicieron firmar algo que no entendi y nadie lo sabe,enojo
que impotencia siento ahora y no lo voy a tolerar,enojo
es que me preocupa tanto que no puedo dormir y me tiene mal,miedo
hoy me reportaron sin motivo y me bloquearon la cuenta y me afecta,enojo
hoy alguien noto que estaba bien y me lo dijo y me cuesta mucho,feliz
lo que pasa es que me duele mucho lo que significa esto y quisiera que no fuera así,triste
hoy me da panico equivocarme y que no me perdonen,miedo
en serio que mal te portas siempre,enojo
hoy me siento destruido ultimamente,triste
es que me tiene muy desanimado todo esto la verdad,triste
ahora mismo el profesor me felicito por el trabajo y me pesa cargarlo solo,feliz
me toco irme del barrio que queria parce,triste
sinceramente prometieron y no cumplieron y no puedo evitarlo,enojo
bro siento que el tiempo se me acaba y no he hecho nada bro,miedo
desde hace dias no se si estoy listo para esto de verdad,miedo
la verdad no estudie suficiente para esto la verdad,miedo
parce estoy muy bravo con lo que paso,enojo
oye termine de pagar mi deuda pero necesitaba decirlo,feliz
te juro que no quiero mandar el audio por miedo a como sueno y no es facil admitirlo,miedo
fijate que me puse a pensar en lo peor y no puedo parar de verdad,miedo
es que siento que no tengo proposito y no puedo evitarlo,triste
hoy me siento excelente de verdad,feliz
oye me tiene muy desanimado todo esto y no es facil,triste
mira me pusieron a hacer el trabajo de todos,enojo
sinceramente nada tiene sentido y me afecta mucho,triste
fijate que ya no somos lo que eramos y eso me entristece,triste
me da pena decirlo pero cambiaron las reglas sin avisarme y no lo digo seguido,enojo
todo el mundo esta en planes y yo solo en casa,triste
te cuento que tuve que dejar mis estudios y ya,triste
la verdad me da demasiada rabia de verdad,enojo
lo que pasa es que sonrei todo el tiempo pero por dentro lloraba y nadie lo entiende,triste
me asusta no saber si voy a conseguir trabajo pero bueno,miedo
tengo mucho miedo y me afecta mucho,miedo
ahora mismo me preocupa haber dicho algo sin darme cuenta y quisiera que alguien me ayudara,miedo
de verdad siento que las cosas nunca mejoran,triste
fijate que me tiene muy irritado todo esto y me cuesta mucho,enojo
tengo miedo de que me rechacen si digo lo que pienso,miedo
me tiene muy triste esta vuelta y eso me duele,triste
es que la incertidumbre me tiene paralizado y necesito que alguien me entienda,miedo
te digo que me salio el primer cliente de verdad,feliz
hicimos una reunioncita y quedo muy buena pero bueno,feliz
la verdad mi abuela ya no esta y no se que hacer,triste
es que la incertidumbre me tiene paralizado y no se que hacer,miedo
hoy me llego un paquete que habia pedido la verdad,feliz
hoy todo tiene sentido ahora y no lo puedo ocultar,feliz
desde ayer estoy disfrutando mucho desde hace dias,feliz
siento que algo muy importante se perdio y no se como seguir,triste
mira tengo una entrevista y me muero del susto y necesito que alguien me entienda,miedo
te cuento que no se si voy a poder con lo que viene,miedo
es que tengo miedo de que me juzguen todo el tiempo,miedo
me tiene muy irritado todo esto y no se que hacer,enojo
te cuento que me hicieron fila tres horas y no me atendieron,enojo
en serio me da mucha pena decirle eso a la gente,miedo
desde hace dias nadie entendio como me sentia y no puedo evitarlo,triste
desde hace dias me ignoraron cuando tenia razon la verdad,enojo
la verdad mi pareja me sorprendio todo el tiempo,feliz
definitivamente tengo panico y me afecta mucho,miedo
definitivamente hoy fue maravilloso en este momento,feliz
tengo un miedo muy grande en este momento de verdad,miedo
hoy me siento muy triste desde hace dias,triste
la verdad es que estoy muy feliz con mi vida sin duda,feliz
te juro que me cansa tu falta de madurez,enojo
la verdad es que no se como decirlo sin que se enojen y me tiene agotado,miedo
llevo dias aguantando esto y ya no puedo y no es facil admitirlo,enojo
estoy muy emocionado con el futuro,feliz
en serio tengo miedo de que me vaya mal en las parciales,miedo
hoy extraño como era todo antes y ya,triste
me dejaron esperando sin explicacion,enojo
me da pena decirlo pero llevo dias aguantando esto y ya no puedo pero ya no puedo mas,enojo
nos separamos despues de mucho tiempo y nadie lo sabe,triste
realmente me hicieron perder el tiempo en este momento,enojo
fijate que la incertidumbre me tiene paralizado de verdad,miedo
hoy me siento muy bien en este momento,feliz
no te miento siento que voy a fallar manana,miedo
me siento muy triste y desolado y me duele mucho,triste
lo que pasa es que me entristece mucho pensar en eso y me duele mucho,triste
la verdad me pone muy nervioso tener que dar explicaciones y no se que hacer,miedo
lo que pasa es que me entristece mucho pensar en eso y me duele mucho,triste
ultimamente pase el dia en cama y me afecta mucho,triste
hoy gane el concurso y no puedo evitarlo,feliz
es que defendi mi proyecto y quede bien,feliz
realmente me siento feliz hoy,feliz
oye me salio rico lo que cocine de verdad,feliz
hermano me echaron la culpa de algo que hizo otro pero bueno,enojo
me da pena decirlo pero me subieron el sueldo pero necesitaba decirlo,feliz
ultimamente no se para donde voy y eso me asusta y me pone triste,triste
me pone muy ansioso pensar en eso y me tiene mal,miedo
tengo miedo de que me cancelen por algo que dije y me afecta,miedo
me siento lleno de energia por todo lo que paso,feliz
me pone feliz ver tu progreso y no lo puedo creer,feliz
la verdad me echaron la culpa de algo que no hice y eso me pesa,enojo
lo que pasa es que siento que fracase sinceramente,triste
lo que pasa es que me siento muy decaido en este momento,triste
hoy tengo miedo de que me cancelen por algo que dije y no se que hacer,miedo
no se si lo que estoy haciendo es lo correcto men,miedo
no te miento me da pavor equivocarme pero no digo nada,miedo
lo que pasa es que mi familia esta bien otra vez,feliz
fijate que me tocó repetir el tramite porque perdieron mis papeles de verdad,enojo
es que mi familia esta pasando un momento muy dificil,triste
lo que es cierto es que me siento muy orgulloso de lo logrado,feliz
en serio nada de lo que hago vale la pena y eso me pesa,triste
la verdad es que siento que el tiempo no cura esto y no lo puedo superar,triste
hoy todo me da miedo esta semana,miedo
me respondieron que si al proyecto men,feliz
nadie me dio una respuesta clara de verdad,enojo
estrene mi apartamento,feliz
para serte honesto me cobraron de mas sin avisar,enojo
me cayo del cielo esa noticia pero bueno,feliz
es que mi grupo de trabajo funciono muy bien y trato de disimularlo,feliz
mira tengo un mal presentimiento con eso parce,miedo
honestamente ya no aguanto mas y eso empeora todo,enojo
me asusta mucho lo que podria pasar de verdad,miedo
es que me respondieron con mala cara sin razon,enojo
la verdad es que tuve que fingir que estaba bien toda la noche y nadie lo entiende,triste
es que me pusieron el visto y luego respondieron bien y eso me tiene mal,feliz
es que no se si voy a poder sostenerme solo la verdad,miedo
la verdad es que me da mucho miedo estar solo en esto,miedo
me mandaron audio de voz gritando pero ya no puedo mas,enojo
desde hace dias me echaron la culpa de algo que no hice otra vez,enojo
para serte honesto tengo miedo de que se den cuenta que no entiendo y quisiera que alguien me ayudara,miedo
fijate que me encontre con un amigo que no veia hace tiempo,feliz
estoy muy mamado de todo,triste
me pone muy ansioso pensar en eso y ya,miedo
me cambiaron el turno sin avisarme y ya,enojo
mira lo que paso me dejo en visto y no respondio y me pesa cargarlo solo,triste
en serio me hicieron perder el tiempo desde hace dias,enojo
mira hicieron lo que quisieron sin preguntarme nada,enojo
sinceramente nada me salio bien hoy y no lo puedo ocultar,enojo
no te miento me cancelaron a ultimo momento sinceramente,enojo
estoy muy decaido y no quiero hablar y no se como seguir,triste
no se no me toman en serio por mi edad,enojo
oye tengo miedo de que sea algo grave y me tiene mal,miedo
realmente ya no tengo ganas y me duele mucho,triste
fijate que siento que a nadie le importo y me tiene mal,triste
desde hace dias me duele el alma otra vez,triste
mira me pone muy ansioso pensar en eso parce,miedo
ultimamente por fin me contestaron de verdad,feliz
realmente me preocupa demasiado esto y me afecta mucho,miedo
oye me siento solo aunque este rodeado de gente y no se que hacer,triste
desde ayer me siento destruido ultimamente,triste
mi familia esta pasando un momento muy dificil y eso me duele,triste
ultimamente me asusta pensar en el futuro,miedo
hoy siento que perdi una etapa de mi vida pero bueno,triste
la verdad es que me indigna tu forma de actuar y eso no esta bien,enojo
hoy estoy emocionalmente agotado pero no digo nada,triste
hoy me corrigieron el tono sin escuchar lo que dije y no se como manejarlo,enojo
mira me hicieron firmar algo que no entendi la verdad,enojo
hoy todo salio excelente desde hace dias,feliz
la verdad logre ahorrar lo que necesitaba,feliz
para serte honesto no voy a tolerar esto mas y ya,enojo
me da pena decirlo pero tuve que fingir que estaba bien toda la noche y me afecta mucho,triste
en serio me duele mucho haber perdido eso,triste
lo que pasa es que tengo miedo de que mi respuesta suene agresiva y quisiera que alguien me ayudara,miedo
me tocó pagar una multa que no era justa de verdad,enojo
ahora mismo me dijeron que cambie como si estuviera mal ser yo sinceramente,triste
me fue bien en el icfes,feliz
ultimamente estoy demasiado molesto por todo lo que paso,enojo
tengo miedo de embarrarla con esa decision y me tiene mal,miedo
sinceramente hoy me vi bien en el espejo y me gusto y no es facil,feliz
oye me siento solo aunque este rodeado de gente,triste
me da muy duro enfrentar esa conversacion,miedo
eres un egoista de primera y ya me canse,enojo
mira no me dejaron terminar de hablar pero bueno,enojo
